-0.010,0.002,0.642,0.002,0.015,-0.016,0.003,1.059,0.002,0.015,-0.014,0.002,0.963,0.003,0.015,0.018,0.028,0.990,0.028,-0.018,-0.050,-0.020,0.983,-0.021,0.051,-0.002,0.007,0.980,0.007,0.002,-0.028,-0.003,0.979,-0.003,0.029,0.000,0.002,0.983,0.002,-0.000,-0.007,0.003,0.980,0.003,0.007,-0.016,0.002,0.986,0.002,0.016
-0.016,0.002,0.985,0.002,0.016,-0.021,-0.003,0.975,-0.003,0.022,-0.013,0.001,0.985,0.001,0.013,-0.015,0.005,0.982,0.005,0.015,-0.013,0.001,0.983,0.001,0.013,-0.017,0.001,0.984,0.001,0.017,-0.004,0.004,0.979,0.004,0.004,-0.043,-0.009,0.991,-0.009,0.044,-0.022,0.004,0.996,0.004,0.022,0.007,0.006,0.983,0.006,-0.007
-0.019,0.001,0.986,0.001,0.019,-0.013,0.005,0.986,0.005,0.013,-0.007,0.004,0.984,0.004,0.008,-0.020,0.004,0.986,0.004,0.020,-0.015,0.003,0.990,0.003,0.015,-0.013,0.002,0.986,0.002,0.014,-0.016,0.005,0.990,0.005,0.016,-0.013,0.003,0.986,0.003,0.013,-0.015,0.002,0.984,0.002,0.016,-0.015,0.003,0.986,0.003,0.015
-0.014,0.003,0.986,0.003,0.015,-0.015,0.003,0.985,0.003,0.015,-0.015,0.002,0.986,0.002,0.015,-0.009,-0.001,0.994,-0.001,0.009,-0.014,-0.001,0.986,-0.001,0.015,-0.021,0.001,0.958,0.001,0.022,-0.011,-0.002,0.968,-0.002,0.011,-0.014,0.002,0.991,0.002,0.014,-0.017,0.005,0.980,0.005,0.017,-0.014,0.002,0.984,0.002,0.014
-0.015,0.001,0.985,0.001,0.015,-0.014,0.002,0.983,0.002,0.014,-0.013,0.002,0.984,0.002,0.013,-0.016,0.005,0.994,0.005,0.016,-0.012,0.006,0.995,0.006,0.012,-0.013,0.002,0.984,0.002,0.013,-0.015,0.002,0.984,0.002,0.015,-0.015,0.002,0.987,0.002,0.016,-0.015,0.003,0.986,0.003,0.015,-0.015,0.003,0.986,0.003,0.015
