-0.011,0.001,0.832,0.001,0.014,-0.014,0.002,0.990,0.002,0.014,-0.020,-0.004,0.993,-0.004,0.020,-0.011,0.001,0.976,0.001,0.011,-0.013,-0.002,0.984,-0.002,0.013,-0.012,0.005,0.992,0.005,0.012,-0.014,-0.000,0.993,-0.000,0.014,-0.011,0.001,0.991,0.001,0.011,-0.013,0.007,0.982,0.007,0.013,-0.015,0.000,0.985,0.000,0.015
-0.014,0.002,0.985,0.002,0.014,-0.015,0.000,0.985,0.000,0.015,-0.013,0.006,0.977,0.006,0.013,-0.014,0.016,0.978,0.016,0.014,-0.022,-0.001,0.986,-0.001,0.022,-0.009,0.001,0.985,0.001,0.010,-0.015,0.003,0.973,0.003,0.016,-0.017,-0.002,0.991,-0.002,0.018,-0.012,0.002,0.986,0.002,0.012,-0.014,0.001,0.987,0.001,0.014
-0.015,0.001,0.986,0.001,0.015,-0.015,0.001,0.986,0.001,0.015,-0.012,0.001,0.986,0.001,0.012,-0.012,0.000,0.981,0.000,0.012,-0.015,0.005,1.001,0.005,0.015,-0.012,0.002,0.992,0.002,0.012,-0.014,0.003,0.983,0.004,0.014,-0.014,-0.001,0.985,-0.001,0.014,-0.013,-0.001,0.983,-0.001,0.013,-0.014,0.002,0.986,0.002,0.015
-0.014,0.000,0.985,0.000,0.014,-0.012,0.004,0.982,0.004,0.013,-0.014,-0.000,0.983,-0.000,0.014,-0.007,0.003,0.971,0.003,0.007,-0.013,0.006,0.964,0.007,0.013,-0.015,-0.000,0.989,-0.000,0.015,-0.013,-0.000,0.989,-0.000,0.014,-0.016,0.010,0.999,0.010,0.017,-0.012,0.001,0.983,0.001,0.012,-0.014,0.002,0.985,0.002,0.015
