-0.009,0.017,0.986,0.017,0.009,-0.008,0.016,0.986,0.016,0.008,-0.008,0.011,0.985,0.011,0.008,-0.006,-0.007,0.985,-0.008,0.006,-0.018,-0.026,0.985,-0.026,0.019,-0.013,-0.017,0.986,-0.017,0.013,-0.007,-0.020,0.979,-0.020,0.007,-0.077,-0.014,0.986,-0.014,0.077,0.034,-0.011,0.982,-0.011,-0.035,-0.014,0.008,0.983,0.008,0.014,0.034,0.025,0.975,0.025,-0.035,-0.013,0.036,0.983,0.037,0.014,0.001,0.068,0.987,0.069,-0.001,-0.004,0.095,0.983,0.097,0.004,-0.005,0.072,0.984,0.073,0.005,-0.015,0.034,0.985,0.035,0.015,-0.009,0.015,0.985,0.015,0.009,-0.010,0.019,0.985,0.019,0.010,-0.010,0.018,0.986,0.019,0.010,-0.010,0.018,0.986,0.019,0.010
-0.009,0.017,0.987,0.018,0.009,-0.009,0.012,0.986,0.012,0.009,-0.010,0.004,0.986,0.004,0.011,-0.016,-0.009,0.985,-0.009,0.016,-0.009,-0.046,0.984,-0.047,0.009,0.001,-0.025,0.984,-0.025,-0.001,-0.047,-0.031,0.984,-0.032,0.048,0.039,0.003,0.990,0.003,-0.039,-0.006,-0.005,0.984,-0.005,0.007,-0.035,-0.019,0.977,-0.019,0.035,-0.018,0.046,0.981,0.047,0.019,-0.019,0.076,1.000,0.076,0.019,0.014,0.078,0.978,0.079,-0.014,0.005,0.055,0.987,0.056,-0.005,0.010,0.071,0.984,0.072,-0.010,-0.035,0.072,0.985,0.073,0.035,-0.007,0.014,0.986,0.014,0.007,-0.012,0.019,0.986,0.020,0.012,-0.010,0.019,0.986,0.019,0.010,-0.010,0.018,0.986,0.019,0.010
-0.009,0.018,0.985,0.018,0.009,-0.008,0.016,0.986,0.017,0.009,-0.009,0.015,0.985,0.015,0.009,-0.011,-0.009,0.986,-0.009,0.011,-0.011,-0.022,0.984,-0.023,0.012,-0.011,-0.029,0.982,-0.030,0.011,-0.040,-0.042,0.982,-0.043,0.041,0.021,-0.013,0.981,-0.013,-0.021,-0.032,-0.005,0.986,-0.005,0.032,-0.005,0.003,0.989,0.003,0.005,0.005,0.004,0.990,0.004,-0.005,-0.032,-0.006,1.008,-0.005,0.032,-0.026,0.008,0.976,0.008,0.027,0.035,0.070,0.981,0.071,-0.036,0.007,0.109,0.991,0.109,-0.007,0.008,0.112,0.984,0.113,-0.008,-0.020,0.075,0.985,0.076,0.020,-0.009,0.011,0.986,0.011,0.009,-0.010,0.020,0.986,0.020,0.010,-0.010,0.019,0.986,0.019,0.010
-0.009,0.016,0.986,0.017,0.009,-0.010,0.012,0.986,0.012,0.010,-0.009,-0.007,0.986,-0.007,0.009,-0.011,-0.024,0.985,-0.025,0.011,-0.027,-0.024,0.986,-0.025,0.027,0.005,-0.016,0.982,-0.016,-0.005,-0.026,-0.035,0.995,-0.035,0.026,-0.008,-0.014,0.983,-0.014,0.008,0.025,0.010,0.983,0.011,-0.026,-0.016,0.018,0.982,0.019,0.016,-0.035,0.014,0.979,0.015,0.036,0.033,0.085,0.999,0.085,-0.033,-0.033,0.109,0.981,0.111,0.033,-0.008,0.110,0.986,0.111,0.008,-0.013,0.008,0.986,0.008,0.013,-0.010,0.021,0.986,0.021,0.010,-0.011,0.017,0.986,0.018,0.011,-0.010,0.018,0.986,0.018,0.010,-0.010,0.019,0.986,0.019,0.010,-0.010,0.018,0.985,0.018,0.010
-0.008,0.017,0.985,0.017,0.008,-0.011,0.001,0.985,0.001,0.011,-0.012,-0.010,0.984,-0.010,0.012,-0.005,-0.018,0.982,-0.018,0.005,-0.054,-0.041,0.985,-0.042,0.054,0.030,-0.012,0.982,-0.012,-0.030,0.000,0.014,0.985,0.014,-0.000,0.024,0.031,0.989,0.031,-0.024,-0.024,0.035,0.981,0.036,0.024,-0.010,0.062,0.990,0.063,0.010,-0.011,0.095,0.983,0.097,0.011,-0.010,0.029,0.986,0.029,0.011,-0.010,0.020,0.986,0.020,0.010,-0.010,0.018,0.985,0.018,0.010,-0.011,0.018,0.986,0.019,0.011,-0.009,0.018,0.986,0.019,0.009,-0.010,0.019,0.985,0.019,0.010,-0.010,0.018,0.986,0.018,0.010,-0.010,0.018,0.986,0.018,0.010,-0.010,0.018,0.986,0.018,0.010
-0.008,0.017,0.986,0.017,0.008,-0.008,0.016,0.985,0.016,0.008,-0.008,0.016,0.986,0.016,0.008,-0.013,-0.005,0.985,-0.005,0.013,-0.010,-0.018,0.984,-0.018,0.010,-0.029,-0.024,0.985,-0.025,0.029,-0.019,-0.029,0.982,-0.029,0.019,-0.044,-0.053,0.981,-0.053,0.045,0.054,-0.014,0.987,-0.014,-0.054,0.015,0.009,0.982,0.009,-0.015,-0.027,0.040,0.971,0.041,0.028,0.004,0.042,0.991,0.042,-0.004,0.020,0.052,0.983,0.053,-0.020,-0.020,0.094,0.990,0.095,0.020,-0.019,0.120,0.984,0.121,0.020,-0.008,0.015,0.986,0.016,0.008,-0.010,0.019,0.986,0.019,0.010,-0.009,0.019,0.986,0.019,0.010,-0.010,0.018,0.986,0.018,0.010,-0.009,0.018,0.987,0.019,0.009
-0.009,0.017,0.986,0.017,0.009,-0.007,0.015,0.985,0.016,0.007,-0.009,0.007,0.985,0.007,0.010,-0.008,-0.005,0.985,-0.005,0.009,-0.009,-0.025,0.983,-0.025,0.009,-0.015,-0.018,0.984,-0.018,0.016,-0.003,-0.046,0.985,-0.046,0.003,-0.027,-0.031,0.985,-0.031,0.028,0.020,-0.010,0.985,-0.010,-0.020,-0.002,-0.002,0.992,-0.002,0.003,-0.017,0.021,0.989,0.021,0.017,-0.013,0.046,0.984,0.046,0.013,-0.003,0.040,0.988,0.040,0.003,-0.002,0.058,0.991,0.059,0.002,-0.018,0.081,0.986,0.082,0.018,-0.006,0.098,0.985,0.100,0.007,-0.018,0.062,0.985,0.062,0.018,-0.009,0.010,0.985,0.010,0.009,-0.010,0.021,0.985,0.021,0.010,-0.010,0.018,0.986,0.018,0.011
-0.009,0.017,0.986,0.018,0.010,-0.008,0.016,0.986,0.016,0.008,-0.011,0.001,0.985,0.001,0.011,-0.014,-0.021,0.985,-0.022,0.014,-0.026,-0.047,0.984,-0.048,0.026,0.000,-0.033,0.987,-0.034,-0.000,-0.022,-0.019,0.984,-0.020,0.022,-0.007,-0.019,0.990,-0.019,0.007,-0.002,-0.006,0.991,-0.006,0.002,0.016,0.027,0.981,0.028,-0.016,-0.009,0.037,0.992,0.037,0.009,0.012,0.038,0.997,0.039,-0.013,-0.023,0.042,0.983,0.043,0.023,-0.026,0.047,0.981,0.048,0.027,0.004,0.086,0.986,0.087,-0.004,-0.003,0.080,0.984,0.081,0.003,-0.006,0.049,0.985,0.049,0.006,-0.008,0.018,0.985,0.018,0.009,-0.010,0.018,0.985,0.018,0.010,-0.009,0.019,0.985,0.019,0.009
-0.009,0.017,0.986,0.017,0.009,-0.008,0.014,0.985,0.014,0.008,-0.009,-0.003,0.986,-0.003,0.009,-0.007,-0.018,0.985,-0.018,0.008,-0.033,-0.036,0.984,-0.037,0.034,0.006,-0.015,0.988,-0.015,-0.006,-0.014,-0.014,0.983,-0.014,0.014,-0.029,-0.021,0.982,-0.021,0.030,-0.024,0.012,0.985,0.013,0.024,0.016,0.006,0.988,0.006,-0.016,0.011,-0.011,0.983,-0.011,-0.011,-0.003,0.001,0.986,0.001,0.003,0.005,0.025,0.982,0.025,-0.005,-0.002,0.066,1.000,0.066,0.002,0.013,0.103,0.981,0.105,-0.013,-0.011,0.112,0.987,0.113,0.011,-0.019,0.058,0.984,0.059,0.019,-0.007,0.012,0.985,0.012,0.007,-0.010,0.019,0.986,0.020,0.010,-0.009,0.018,0.986,0.018,0.009
-0.009,0.017,0.986,0.017,0.009,-0.008,0.015,0.986,0.016,0.008,-0.010,0.004,0.987,0.004,0.010,-0.010,-0.024,0.985,-0.025,0.010,-0.005,-0.021,0.982,-0.021,0.005,-0.041,-0.014,0.985,-0.014,0.042,0.006,-0.006,0.980,-0.006,-0.007,-0.011,-0.019,0.988,-0.019,0.011,-0.001,-0.001,0.985,-0.001,0.001,-0.006,0.014,0.984,0.014,0.006,-0.005,0.010,0.983,0.010,0.005,-0.007,0.022,0.987,0.022,0.007,0.002,0.036,0.983,0.036,-0.002,-0.014,0.061,0.989,0.061,0.015,0.005,0.124,0.983,0.125,-0.005,-0.015,0.082,0.986,0.083,0.015,-0.009,0.007,0.985,0.007,0.009,-0.010,0.021,0.986,0.021,0.010,-0.010,0.016,0.985,0.017,0.010,-0.010,0.018,0.986,0.018,0.010
-0.009,0.017,0.986,0.017,0.009,-0.008,0.016,0.986,0.016,0.009,-0.011,0.008,0.985,0.008,0.011,-0.008,-0.011,0.985,-0.011,0.008,-0.006,-0.031,0.985,-0.031,0.006,-0.020,-0.030,0.980,-0.031,0.020,-0.022,-0.036,0.985,-0.037,0.022,-0.009,-0.032,0.985,-0.032,0.010,-0.022,-0.023,0.992,-0.023,0.022,0.005,0.012,0.989,0.012,-0.005,-0.001,0.038,0.984,0.039,0.001,-0.004,0.039,0.992,0.040,0.004,0.002,0.039,0.993,0.039,-0.002,-0.008,0.050,0.985,0.051,0.008,0.020,0.077,0.990,0.077,-0.020,-0.005,0.100,0.982,0.102,0.005,-0.027,0.072,0.986,0.073,0.028,-0.008,0.009,0.985,0.009,0.008,-0.010,0.020,0.985,0.020,0.010,-0.010,0.018,0.986,0.019,0.010
-0.008,0.016,0.986,0.017,0.009,-0.008,0.015,0.986,0.016,0.008,-0.009,0.012,0.985,0.012,0.009,-0.009,-0.007,0.985,-0.007,0.009,-0.013,-0.016,0.983,-0.016,0.013,-0.005,-0.023,0.985,-0.023,0.005,-0.014,-0.019,0.980,-0.019,0.014,-0.007,-0.015,0.986,-0.015,0.007,0.001,-0.009,0.985,-0.010,-0.001,-0.005,-0.011,0.984,-0.011,0.005,-0.011,-0.008,0.978,-0.008,0.011,0.019,0.022,0.982,0.022,-0.019,0.019,0.053,0.973,0.055,-0.020,-0.005,0.073,0.989,0.074,0.005,-0.023,0.072,0.984,0.073,0.023,-0.024,0.078,0.983,0.079,0.025,-0.013,0.059,0.985,0.060,0.014,-0.009,0.011,0.986,0.012,0.009,-0.010,0.020,0.985,0.020,0.010,-0.010,0.018,0.985,0.018,0.010
-0.009,0.017,0.986,0.017,0.010,-0.008,0.015,0.986,0.015,0.009,-0.011,0.012,0.985,0.013,0.011,-0.013,-0.005,0.985,-0.005,0.014,-0.036,-0.046,0.986,-0.047,0.036,0.014,-0.015,0.984,-0.016,-0.015,-0.008,-0.021,0.984,-0.022,0.009,-0.054,-0.039,0.984,-0.040,0.055,0.008,-0.028,0.986,-0.028,-0.008,0.027,0.003,0.997,0.003,-0.027,0.005,0.018,0.984,0.018,-0.006,-0.032,0.020,0.982,0.020,0.032,0.043,0.042,0.989,0.042,-0.043,0.003,0.090,0.973,0.093,-0.003,-0.020,0.097,0.983,0.098,0.020,-0.009,0.101,0.985,0.102,0.009,-0.006,0.035,0.985,0.036,0.006,-0.011,0.013,0.986,0.013,0.011,-0.009,0.021,0.986,0.021,0.009,-0.009,0.018,0.986,0.018,0.009
-0.008,0.016,0.986,0.017,0.008,-0.008,0.016,0.986,0.016,0.008,-0.013,0.004,0.986,0.004,0.013,-0.006,-0.024,0.985,-0.024,0.007,-0.021,-0.027,0.985,-0.028,0.021,-0.004,-0.020,0.983,-0.021,0.004,0.004,-0.028,0.996,-0.028,-0.004,-0.034,-0.017,0.989,-0.017,0.034,0.001,0.012,0.982,0.013,-0.001,-0.005,0.055,0.970,0.056,0.005,0.026,0.135,0.983,0.137,-0.026,-0.013,0.104,0.983,0.106,0.013,-0.008,0.010,0.985,0.010,0.008,-0.010,0.020,0.986,0.020,0.010,-0.010,0.019,0.985,0.019,0.010,-0.010,0.019,0.985,0.020,0.010,-0.010,0.019,0.985,0.019,0.010,-0.014,0.054,0.985,0.055,0.014,-0.007,-0.010,0.984,-0.010,0.008,-0.006,0.016,0.985,0.016,0.006
-0.010,0.019,0.986,0.020,0.010,-0.007,0.015,0.986,0.015,0.008,-0.008,0.016,0.986,0.016,0.009,-0.015,-0.006,0.986,-0.006,0.016,-0.020,-0.041,0.984,-0.041,0.021,-0.003,-0.054,0.982,-0.055,0.003,-0.006,-0.036,0.986,-0.037,0.007,-0.033,-0.037,0.985,-0.038,0.034,0.008,-0.039,0.978,-0.040,-0.008,0.007,-0.028,0.992,-0.028,-0.007,-0.016,0.018,0.990,0.018,0.017,-0.014,0.070,0.984,0.071,0.014,-0.010,0.109,0.982,0.110,0.011,0.022,0.102,0.980,0.104,-0.022,0.004,0.102,0.987,0.103,-0.004,-0.012,0.065,0.985,0.066,0.012,-0.010,0.011,0.985,0.011,0.010,-0.009,0.018,0.985,0.018,0.009,-0.010,0.019,0.985,0.019,0.010,-0.010,0.017,0.985,0.017,0.010
-0.009,0.018,0.986,0.018,0.009,-0.008,0.017,0.986,0.017,0.008,-0.008,0.015,0.986,0.015,0.008,-0.016,-0.012,0.986,-0.012,0.016,-0.017,-0.063,0.986,-0.064,0.017,-0.027,-0.070,0.980,-0.072,0.027,-0.030,-0.056,0.981,-0.057,0.030,0.016,-0.035,0.979,-0.036,-0.016,0.026,-0.020,0.986,-0.020,-0.026,-0.014,0.008,0.991,0.008,0.014,0.007,0.034,0.978,0.035,-0.007,-0.027,0.069,0.973,0.071,0.027,0.010,0.130,0.988,0.131,-0.010,0.011,0.158,0.983,0.160,-0.011,-0.022,0.085,0.983,0.086,0.022,-0.010,0.008,0.986,0.008,0.010,-0.007,0.016,0.985,0.017,0.007,-0.010,0.021,0.985,0.021,0.010,-0.009,0.017,0.985,0.018,0.009,-0.009,0.018,0.986,0.018,0.009
-0.009,0.018,0.986,0.018,0.009,-0.008,0.017,0.986,0.017,0.008,-0.010,-0.004,0.985,-0.004,0.010,-0.013,-0.033,0.984,-0.033,0.013,-0.019,-0.059,0.984,-0.060,0.019,-0.011,-0.078,0.986,-0.079,0.011,0.002,-0.056,0.994,-0.056,-0.002,-0.001,-0.016,0.998,-0.016,0.001,-0.018,-0.010,0.985,-0.010,0.018,-0.012,-0.002,0.979,-0.002,0.013,0.007,0.046,0.980,0.047,-0.007,0.002,0.099,0.981,0.101,-0.002,-0.006,0.126,0.980,0.127,0.007,-0.010,0.120,0.976,0.122,0.010,-0.019,0.106,0.985,0.107,0.019,-0.011,0.041,0.985,0.042,0.011,-0.009,0.009,0.985,0.009,0.009,-0.010,0.019,0.986,0.019,0.011,-0.010,0.020,0.985,0.020,0.010,-0.010,0.018,0.986,0.018,0.010
-0.009,0.018,0.985,0.018,0.009,-0.008,0.016,0.986,0.016,0.008,-0.012,-0.008,0.985,-0.008,0.012,-0.015,-0.040,0.985,-0.041,0.015,-0.021,-0.062,0.988,-0.062,0.021,-0.020,-0.055,0.980,-0.056,0.020,0.006,-0.023,0.985,-0.023,-0.007,-0.006,-0.006,0.993,-0.006,0.006,0.001,0.010,0.990,0.010,-0.001,-0.008,0.029,0.989,0.030,0.009,-0.003,0.056,0.990,0.057,0.003,-0.011,0.082,0.979,0.084,0.011,0.001,0.115,0.985,0.116,-0.002,-0.000,0.107,0.986,0.108,0.000,-0.013,0.037,0.985,0.037,0.014,-0.009,0.010,0.986,0.010,0.010,-0.009,0.020,0.987,0.021,0.009,-0.009,0.019,0.985,0.019,0.010,-0.010,0.018,0.985,0.018,0.010,-0.010,0.019,0.986,0.019,0.010
-0.009,0.018,0.986,0.018,0.009,-0.009,0.017,0.985,0.017,0.009,-0.008,0.016,0.985,0.016,0.008,-0.015,-0.004,0.986,-0.005,0.015,-0.021,-0.064,0.985,-0.065,0.021,-0.030,-0.110,0.985,-0.111,0.031,-0.055,-0.102,0.988,-0.103,0.056,-0.018,-0.055,0.989,-0.056,0.018,0.027,-0.002,0.994,-0.002,-0.027,0.066,0.061,0.997,0.061,-0.066,0.028,0.106,0.994,0.106,-0.028,-0.033,0.106,0.986,0.107,0.033,-0.012,0.113,0.983,0.114,0.013,-0.002,0.121,0.985,0.122,0.002,-0.010,0.065,0.986,0.066,0.011,-0.010,0.008,0.985,0.008,0.010,-0.008,0.015,0.985,0.016,0.008,-0.009,0.022,0.985,0.022,0.009,-0.009,0.018,0.986,0.018,0.010,-0.009,0.018,0.986,0.018,0.009
-0.009,0.018,0.986,0.018,0.009,-0.008,0.016,0.985,0.017,0.008,-0.008,0.017,0.985,0.017,0.008,-0.010,0.002,0.985,0.002,0.010,-0.020,-0.041,0.985,-0.041,0.020,-0.035,-0.080,0.983,-0.081,0.036,-0.027,-0.091,0.983,-0.092,0.027,-0.015,-0.089,0.982,-0.091,0.015,0.029,-0.048,0.978,-0.049,-0.029,0.025,0.002,0.987,0.002,-0.026,-0.037,0.046,0.976,0.047,0.038,-0.014,0.112,0.977,0.114,0.014,0.011,0.166,0.986,0.166,-0.011,0.005,0.165,0.986,0.166,-0.005,-0.013,0.079,0.984,0.080,0.013,-0.010,0.005,0.985,0.005,0.010,-0.008,0.016,0.986,0.016,0.008,-0.009,0.022,0.986,0.022,0.010,-0.010,0.017,0.985,0.017,0.010,-0.009,0.018,0.985,0.019,0.009
-0.008,0.018,0.985,0.018,0.009,-0.008,0.016,0.986,0.017,0.008,-0.009,0.016,0.985,0.016,0.009,-0.018,-0.009,0.985,-0.009,0.018,-0.027,-0.066,0.986,-0.067,0.027,-0.042,-0.101,0.987,-0.102,0.043,-0.024,-0.074,0.990,-0.075,0.024,0.014,-0.026,0.989,-0.026,-0.015,-0.012,-0.010,0.985,-0.010,0.012,-0.011,0.038,0.986,0.038,0.011,0.032,0.159,0.975,0.161,-0.033,0.015,0.202,0.980,0.203,-0.015,0.009,0.099,0.986,0.100,-0.009,-0.010,0.002,0.986,0.003,0.011,-0.009,0.020,0.986,0.020,0.009,-0.008,0.019,0.985,0.019,0.008,-0.009,0.017,0.985,0.017,0.009,-0.008,0.019,0.986,0.019,0.009,-0.009,0.018,0.985,0.018,0.009,-0.009,0.018,0.985,0.019,0.009
-0.008,0.017,0.985,0.017,0.009,-0.007,0.016,0.986,0.017,0.007,-0.009,0.008,0.985,0.008,0.009,-0.020,-0.048,0.985,-0.048,0.021,-0.045,-0.086,0.984,-0.087,0.046,-0.021,-0.077,0.989,-0.077,0.021,-0.017,-0.078,0.999,-0.078,0.017,0.031,-0.054,0.991,-0.054,-0.031,0.042,-0.015,0.976,-0.015,-0.043,-0.020,0.008,0.975,0.008,0.021,-0.025,0.072,0.998,0.072,0.025,-0.008,0.216,0.995,0.213,0.008,0.000,0.243,0.980,0.243,-0.000,-0.007,0.057,0.985,0.057,0.007,-0.010,-0.007,0.986,-0.007,0.010,-0.009,0.023,0.985,0.023,0.009,-0.009,0.021,0.986,0.022,0.009,-0.009,0.016,0.986,0.017,0.010,-0.009,0.018,0.985,0.019,0.009,-0.009,0.018,0.986,0.019,0.009
