4.693,-2.149,5.698,-7.141,-3.667
-1.261,0.068,-2.811,1.648,1.364
-1.363,-2.000,-0.082,-0.004,-3.688
-2.427,0.415,-2.837,2.438,-0.540
2.082,2.500,-2.455,0.406,4.262
-1.369,-1.010,-0.726,2.067,-1.269
-4.002,-5.064,1.338,1.014,-8.470
4.565,3.866,1.760,-3.913,5.383
